mz,RT,QC06,QC07,QC08,QC09,QC10,QC11,QC12,QC13,QC14,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18
246.0370238,4.261683333,45801.25973,50750.49007,45619.69736,49572.70895,43946.49183,43899.85102,39952.6476,40688.87463,41623.805,4883.769791,0,0,21438.60011,26853.9213,3583.792088,43724.16434,49529.57419,50253.72225,103235.5269,73077.12524,87923.4097,38039.47419,59195.1818,58544.34071,40246.38024,17559.12795,54621.11606
320.8853311,0.533333333,41130.51523,30379.25409,30060.49359,27324.23266,35228.38221,30893.16768,25482.30445,18058.24605,17460.11466,30231.66157,29424.79621,28473.15878,28010.48285,27024.53936,18130.92322,21672.53988,26930.13265,18855.99596,19484.24447,18730.97233,14018.53393,29150.96873,20094.96056,23281.06709,18372.79496,21711.23196,15323.22427
790.6136556,13.81746667,700421.8453,683729.6907,642770.7634,636744.4871,654352.0589,552616.1404,476331.8529,477621.2176,501849.4768,633729.4733,587122.5125,561445.1644,541971.9234,550818.7587,490096.9542,592404.6382,562007.8711,536925.1422,523892.6496,522915.6784,519579.8738,585324.9765,585608.6632,538397.5117,526261.6464,510887.5541,500168.077
145.0606865,0.619066667,11763.00957,16829.40836,11431.35017,12635.49873,14424.70434,12584.68657,11784.60195,11105.74364,11203.01684,17303.11156,16412.34656,19284.97792,13149.1903,15526.49083,12274.64835,9231.475979,10662.19094,10570.84568,13899.16971,8521.292068,11122.64346,11227.32128,12553.19563,11597.78067,14730.8838,13924.76794,8128.2811
618.5486055,0.604766667,48431.71905,53425.67444,57438.27779,52151.21266,48788.83192,41183.81554,39347.80839,30147.3058,26373.95878,45982.62702,50367.38069,39650.80173,29577.12533,28930.9272,34554.09373,49432.09882,43091.52681,37647.3062,31620.72007,36714.93924,26741.53,37139.41122,30532.06805,29022.39564,24006.5925,30655.33421,27009.39209
202.9636335,1.395666667,117437.8536,122963.9659,115931.8227,122067.699,124571.6669,109115.9343,98720.29739,87150.20102,87112.90683,95004.52216,356730.3157,214961.706,38773.68447,62821.93264,234772.9671,22671.54238,48615.18024,41809.18286,27960.26734,51256.88569,56465.49666,15615.77094,87576.32587,75993.16129,101584.5617,79729.1169,42326.91246
531.756983,13.81746667,1325411.145,1334396.17,1305052.412,1263413.839,1286483.322,1110736.185,1022451.226,1010690.083,995957.4687,1259170.314,1213506.754,1153722.282,1153614.314,1091237.825,1013407.446,1248976.277,1237422.421,1143015.723,1108046.122,1056424.807,1043363.543,1207859.731,1210253.133,1135474.529,1081852.916,1058058.477,1021327.832
1074.739536,7.6191,3042708.166,3065096.824,3164688.001,2983141.153,3160853.132,2697892.67,2537212.479,2339889.437,2477980.259,3218683.355,3111429.355,2861177.363,3028872.647,2673848.923,2785224.826,2707058.513,2902507.122,2838375.226,2978688.945,2440548.612,2433430.931,3079191.807,2656053.179,2650935.248,2607022.927,2635691.843,2435701.452
685.4435483,8.36775,0,0,0,13490.61019,0,0,5739.291395,0,0,0,21168.18418,0,0,5312.616211,45047.90674,0,0,14277.72085,0,0,12502.05627,33430.81258,49682.8418,179997.8911,139399.7031,77452.9668,40591.64844
748.3031202,8.7699,227547.3976,213293.6309,212919.3678,144310.6378,159499.3309,123338.2587,155250.2143,191164.8254,182837.1645,285115.1091,329219.933,166402.1999,254870.5301,307475.5878,214465.505,197721.5604,204262.9639,237973.6044,170022.7476,142967.4121,202784.6862,184598.8826,249653.8489,278461.7576,285081.3192,199737.6226,255968.1778
451.2866627,9.395866667,70178.17208,72135.7638,66896.94828,62164.0942,73415.00403,30566.74617,17081.90095,13362.6775,22993.82989,29390.53634,22005.26574,15588.66445,10972.68675,19802.43903,15947.62562,25969.05966,19659.9616,20287.85011,15444.98412,18633.11054,13487.11388,19518.09431,39508.25189,32410.84966,23017.41531,18956.29629,15085.77408
516.8969647,0.533333333,61052.35696,54568.21186,57929.34958,57415.01661,61789.2219,50698.93446,40520.32423,45046.7344,38973.85019,35588.33411,75049.37706,35572.42125,49744.58938,67232.93595,52166.59192,34767.89513,23828.02839,37654.94774,32389.12112,40061.91311,41380.14752,32729.36596,54948.08213,33343.99369,36681.04572,36043.64839,32568.92391
966.5654687,11.92648333,10288.53008,34458.67359,44939.25443,20205.17521,52630.63563,38878.09619,26339.11802,7638.242196,23964.75976,5675.880053,3196.469034,32467.0278,20590.01159,15630.94047,24165.51404,0,154.5455259,0,69505.43105,7463.10376,0,11658.1794,199.6271285,0,75186.10197,0,0
239.9955943,4.175966667,7102.438386,6499.903865,10147.61378,7945.400871,8962.852079,7873.824549,6614.422954,6707.776219,7457.670766,87.77892913,306.4753187,269.7893889,4392.240984,7438.839371,176.1880857,2855.43184,13688.49686,18237.29192,5363.564558,16332.83147,8822.893999,189.4003002,12928.06818,8038.007907,795.4526758,11633.81255,14896.95721
247.91763,3.477316667,28063.00872,31966.68145,33028.02574,34241.55428,35013.81426,32553.42231,29678.68035,22943.61086,27107.29285,18361.87578,24070.06034,22813.01797,27525.85598,25276.65889,19870.51931,24940.19233,23505.10652,23034.19907,22298.20344,19656.37677,25551.2305,24470.46584,38012.09195,37597.79216,26812.64305,22866.66735,28882.10779
1028.720765,6.916183333,1279017.105,1223017.569,1249010.725,1186312.911,1226311.408,1107288.399,953489.8749,929224.8912,992939.3157,1190162.178,1113655.817,1055929.024,1183199.836,1112073.862,1019091.849,1270132.921,1285498.105,1133313.767,1165196.746,1096480.71,1018376.91,1144845.1,1082746.927,1111079.877,1103076.433,1049620.867,1034690.329
287.9180924,1.409966667,114885.3385,111421.0118,115640.4185,103722.6672,106493.4105,92248.54057,77451.23435,69623.06589,72719.6829,98204.69549,156487.7013,117912.4352,76701.61969,74324.98877,97005.03675,73466.10828,87455.59829,73914.66491,65946.21972,65980.19243,66407.23839,75077.76177,108536.1586,92333.29112,85783.20215,87342.235,74562.28514
601.0136638,6.168816667,8507.828711,5459.958675,12527.58193,11027.71802,10525.79688,13367.49561,13516.21858,11690.44951,8826.367037,20616.09621,7887.861084,31791.64628,25640.83493,25627.78748,15872.90186,22772.19338,12515.78906,14948.14209,24322.26239,24578.42716,29038.42025,26102.12396,22019.49097,30741.92725,14930.6355,11693.33862,18587.35968
437.9428859,1.830716667,91492.35872,103615.8627,85336.18972,107686.4244,98796.81312,84956.86049,70436.35168,53650.48004,58297.33704,68142.80569,86617.75112,80329.43465,82458.00583,62070.80993,71379.12569,106753.2377,94356.74214,85882.1312,84619.42198,85269.39345,77012.47504,62701.15255,71642.80377,73959.14462,57268.63423,68196.35752,73590.35531
231.9300182,13.74533333,6128091.298,5967055.856,5967886.211,5816950.328,5824590.831,5190571.994,4641949.837,4756885.743,4617796.667,5752030.349,5476983.046,5312768.505,5369573.485,4841162.209,4864204.258,5544224.431,5397449.866,5225973.174,5125862.203,4711235.746,4504823.784,5573286.724,5208122.325,5029011.348,5269757.897,4540283.091,4702013.23
861.8486772,0.5762,75433.03486,76483.96361,72262.91587,81227.88539,76569.20972,76428.36048,64551.45595,68873.51198,63287.53515,78773.79381,78346.37305,86601.33526,87922.19229,75464.88086,85960.22138,79522.01847,76439.34329,75725.74835,64132.5332,74729.90734,68336.58518,77096.7258,63017.97215,73510.36608,73159.65809,70122.51342,62470.95557
527.9816712,7.103066667,109036.1697,111713.8632,90917.72991,94817.41745,87924.4696,61283.47026,37440.87787,32730.48681,22624.80184,136342.5685,121784.6883,118570.1292,101787.6781,98319.78531,85601.30877,115139.0589,109894.2749,109906.8404,90408.76731,74427.16547,89815.22979,125082.8884,119977.2483,106000.658,90959.16708,70343.30286,76756.33
479.2014992,8.36775,271411.0884,265236.1817,277969.2013,249759.1336,223863.4531,180578.9464,141243.9208,144293.0297,151281.7079,118864.1603,219346.2575,162429.1277,191455.5436,163582.2445,198056.8719,151586.066,202370.0768,157935.7228,103652.9543,122278.7687,125028.1368,192209.377,238387.3429,259039.4532,231954.7247,181241.6557,182070.2351
1156.765148,0.5762,19122.03413,38533.14852,22295.4223,40113.44505,24735.57317,33689.49892,24527.54292,30835.55724,39804.63272,16822.29952,13370.86573,24018.4052,18850.23943,17756.73606,21953.02632,38745.80571,31077.73592,29396.19084,50842.79354,52459.29415,40040.35606,55837.63792,18588.85433,47801.6437,29860.02558,32595.61798,46919.47968
351.0562544,0.6762,25740.43513,23919.37794,17937.77628,27292.93002,20746.42787,17185.17809,21767.00801,16474.51716,16933.24744,23540.75098,29932.91725,23714.19093,27278.51442,29418.98323,37238.82038,44034.12266,23618.03402,18702.60103,18280.75852,26194.85375,15117.11233,17551.46155,21744.5426,19274.49127,19102.82439,13055.25943,7654.085768
374.1319994,9.680133333,154778.568,151604.3503,156926.7052,146397.7864,126416.5627,101136.308,79948.44857,80152.47327,72174.80591,96419.79513,88571.78492,76855.5489,61807.58539,83249.82359,70641.34226,125910.0306,127525.8855,144701.5338,88942.44795,100747.8216,96002.14555,95798.40843,163603.1129,126115.3632,106837.647,104874.9094,85261.1768
219.008028,1.6957,71965.46072,79499.29109,57047.86295,69524.42913,63335.87898,46861.23043,34551.90899,28530.07668,31219.33262,48135.50249,148026.0833,89688.09143,15332.04093,22072.27734,81458.59958,7888.80135,22421.38934,15948.41918,9063.418105,20739.4135,22777.77879,4144.051543,36937.65348,33084.83801,42119.83253,27247.18831,16963.86812
490.9720906,3.477316667,19023.72155,19061.21337,13969.59767,24260.13669,20392.62732,15327.01932,15460.03013,17492.69975,12784.23477,17730.1042,15820.81916,17794.48721,25573.13259,16699.35929,15986.11155,22934.27196,20964.03102,21192.62093,14912.1094,16285.99994,14374.32285,11059.88809,14300.39122,16144.92066,13817.91429,9772.919682,13805.41029
446.7655996,13.81746667,1098549.018,1096211.338,1092972.578,1075580.241,1092605.686,979786.1047,844965.8397,862390.6337,847058.2351,1057757.824,1040579.642,1000399.178,970956.8844,919311.9336,867949.9407,1063593.723,1020996.672,970138.9343,923539.1204,908126.5769,891494.4262,1024268.206,1010471.359,993694.7802,944883.5759,860420.7646,857603.7759
683.6890917,13.83203333,1180458.014,1193517.97,1102409.779,1044737.717,1087985.367,969062.2854,858424.9559,862281.4661,812231.7634,1052635.928,1019127.013,1004478.175,1008949.045,908159.4076,866988.4847,1067136.845,1026055.2,974374.8047,910284.1616,906347.7833,894551.0591,1007773.81,987745.5963,942322.8633,945091.4807,883510.7703,855474.0781
323.8991629,13.8031,560988.8519,503403.7292,510596.375,503606.1513,524906.7317,437520.8676,401919.3849,405443.82,418169.463,482993.9297,484698.1682,451345.9039,463130.0872,444360.1592,418778.1209,483670.9647,489825.6199,447578.8365,430145.7544,408374.5908,408047.7254,477921.1072,457441.5963,443832.9841,443646.3575,402742.81,416366.9744
409.1223593,8.389183333,36202.35955,35847.09207,34202.65955,32622.62914,30829.1761,20250.9363,8445.456773,4945.243835,11883.09576,6248.079001,12723.62572,6961.989259,6160.053971,8936.621338,11594.38022,9816.793701,14747.26089,15582.03882,7037.810193,7939.873744,10088.21996,23861.58247,19587.33925,24397.3153,14639.56396,17263.26863,12922.0267
439.2083015,9.395866667,100872.3824,105206.3411,116061.501,94612.25398,84632.13119,79578.36858,78023.87926,83202.97046,79508.9972,73417.17212,77201.70409,77692.85588,38808.77499,59834.22163,83629.81749,71125.21504,94046.10548,98873.30071,64292.88661,62183.08038,68105.54983,90477.28015,113345.8785,122310.0255,96665.78427,107117.7316,82114.32339
763.629297,13.86065,429127.5931,412800.1766,404138.3897,391147.4834,372574.0412,352300.3586,296868.0031,299414.3341,294619.1578,378045.208,373256.0963,356690.9173,359580.4715,320302.8844,298731.7157,367402.1686,360294.2131,332361.1071,323231.4835,306574.2133,318324.2998,366055.3243,358635.2905,343989.1211,328602.4338,297822.4302,274767.1879
383.3171992,9.75295,15253.7209,14198.86398,15396.27649,11475.75688,9904.184169,11059.36288,8828.619317,5046.913391,11284.44785,4526.641793,9777.628357,9965.362183,5939.35608,8200.012878,11214.90686,5967.053894,9666.715079,11100.08785,8211.201608,9436.611949,10069.28458,15894.83951,16575.91345,19395.21229,13927.8787,11052.08499,15622.87937
687.2738174,8.524566667,95072.77782,98143.86304,97572.7522,92211.32368,97399.271,100430.8374,75146.86766,106740.879,59306.98901,20074.4373,0,20813.57864,11022.72809,20814.48508,5607.911377,106347.7646,176729.9551,208687.779,64464.99023,91808.43198,134296.3096,142860.1353,165251.9688,255975.2813,190386.8619,206031.7272,161520.752
316.9804061,0.647633333,46753.03549,58305.81718,48090.56327,50391.98562,48596.94394,40211.31575,45372.14511,43161.40491,40915.13022,70529.06953,82724.68706,39729.75397,101680.6941,90158.5783,38736.10961,27859.26157,41168.68412,45301.68518,30871.65565,34778.05635,40336.27088,24635.20828,79883.74811,52718.33055,25830.7667,25259.43737,22679.21319
591.1748126,8.389183333,233524.5128,196050.9564,226775.9101,195110.6863,226514.6354,192270.95,194227.1416,201766.4675,159662.598,36299.75391,174779.8207,159409.1965,148870.8231,128497.1638,161723.3066,149183.3762,199105.9661,199697.9208,121692.5505,134311.415,154154.8089,213756.4843,250084.8685,289107.9906,288342.2758,261654.6375,267570.928
215.8673383,13.7739,2407327.366,2401818.729,2370137.752,2387259.536,2405396.189,2260700.443,1983085.845,1934851.078,1898661.75,2372530.666,2318763.609,2296604.518,2290631.937,2150248.639,2087353.599,2366934.196,2369328.574,2348560.236,2195983.276,2127138.923,2073859.443,2311791.063,2318241.469,2330807.074,2215901.35,2121117.899,2017270.235
250.1432796,8.0969,591375.4421,567076.1835,592373.8681,583987.3748,538593.0662,518180.816,470559.9464,455689.0933,441386.2112,564234.7921,559482.9095,532704.8218,536581.4387,539290.1768,519054.1992,582289.8198,542532.7578,582402.2417,521013.1827,523980.2275,493405.203,581155.0044,539043.8474,578644.7437,543076.8342,505359.8375,474663.9487
536.9884403,7.83615,4569.220449,7818.66961,11627.49129,10654.56339,4922.963282,3914.595318,1357.359943,4770.827962,2215.641116,13980.55853,3276.11436,13809.6296,8492.378926,14622.70228,4621.157445,12275.73903,7329.268457,9923.264007,10466.40871,9514.219523,11594.29027,12876.84162,14302.25964,9625.595383,14309.79646,11700.61384,11761.95947
205.9335645,2.764383333,475094.4326,479777.6184,478138.9926,455701.9066,465531.1503,366937.6369,307612.5561,306273.8027,323689.0903,424521.2271,384366.961,373499.1005,370709.6185,343213.8707,313596.5162,409266.9148,377561.6222,355931.5611,348750.584,334150.486,322780.7398,406690.1763,376316.2769,347394.45,335484.3287,315395.281,321335.6142
432.8638081,0.590483333,149027.1775,152930.9727,151311.9303,142436.5341,151123.9262,130055.8523,106820.0785,110954.7298,99060.78658,142837.5511,138080.2513,135476.9749,121665.3107,119181.9452,109161.851,137332.4609,124928.462,124235.5303,113784.546,120629.3909,102995.8158,127159.2954,123726.735,128539.6426,118270.5625,110880.4968,105442.5749
1018.725071,7.163183333,1288615.13,1173396.878,1342523.385,1280668.254,1338096.288,1066241.155,1017496.321,945211.0944,941732.8913,1167469.9,1090935.914,1074644.654,1118295.025,1036934.309,1026048.779,1239245.686,1074206.918,1115645.898,1123734.785,1009194.054,969075.6744,1206143.03,1041921.084,1035392.772,995889.9708,949686.0423,876279.1802
635.8997832,7.956016667,68279.04748,52860.59499,33101.36803,50980.51576,49686.52988,36818.31971,37114.09673,14094.33492,31216.10215,89027.20726,66615.64782,83262.08172,58183.21912,50879.1092,57413.18176,76265.36167,85446.56113,86203.746,46054.97449,52358.25991,44894.0277,81090.14594,61340.24064,67814.46836,55380.90861,28109.68874,61093.36343
391.1024268,7.252933333,9554.405029,4253.844482,5891.255831,14586.78776,5951.833496,11882.66696,3162.747473,627.8582557,6732.973597,7420.994873,7517.133789,18800.97033,14031.65552,14504.06476,12089.02197,7032.441895,9134.254639,17518.59952,20344.40824,3823.110256,19251.53226,20991.45047,27304.90614,22955.49546,22164.77856,12074.83349,24045.16196
326.9834964,0.811333333,72775.68706,81310.88907,67929.99853,76311.75414,78628.12535,63817.4102,52311.894,52172.82007,52011.89391,66106.63913,66821.60849,56998.67951,67956.83774,69995.6295,42716.30975,86441.90023,77332.82556,77725.1308,74227.14651,75997.86165,62560.17208,77957.17471,76926.2579,77209.25325,63885.48452,58049.36075,70390.33594
1101.873788,11.47028333,200089.5233,258032.4636,193568.6416,132314.7722,165694.5593,95115.44214,63765.38643,59319.20787,68618.17508,85890.62836,102631.1311,96292.40977,135194.4562,74635.67257,113035.4332,103211.5663,76257.68397,106796.7255,83533.09551,60092.07694,55501.69063,58427.97079,93536.63626,50495.37227,92669.64617,44618.60433,37808.21991
495.1641853,8.36775,16634.68541,19497.83018,25503.62985,16934.57046,24675.03922,11650.89922,11145.52874,8399.657691,12763.60558,9639.160135,11571.30124,5655.670997,9542.637833,10751.44581,5988.387573,17914.77425,18502.3067,8185.400835,8380.695844,9830.924383,10112.4725,17951.27985,27174.65693,19623.30653,12013.77104,10746.94261,14182.08466
484.8719965,0.5762,12840.94695,11775.86963,10093.14125,12982.58406,12159.8496,14553.19237,12152.5002,11774.07873,11413.47779,7712.296873,11092.99579,10264.59726,12973.49648,14873.107,10170.53927,15989.37845,16587.1776,16372.94709,14598.88894,13643.07532,16602.82729,15301.41138,23102.25218,15789.88641,15017.85357,11656.84764,13206.37024
141.8670054,0.63335,25266.57788,29303.32657,25702.39771,24758.64786,25524.46904,24661.06543,22849.21697,17280.70264,16703.02771,22876.17979,24617.05039,25074.17672,22141.00447,19219.86249,19849.74899,21218.41813,20102.49017,18064.08784,21297.82599,16464.91607,14585.57227,24427.99969,22507.61841,23055.89584,17558.83352,18507.73846,16234.87513
478.1211369,8.352733333,296230.3779,308248.4563,291696.6459,261139.2855,253335.6906,158317.1623,119444.4204,133400.7225,115489.1429,139047.322,218176.7212,171258.0772,181771.3809,139445.3192,179172.2085,163967.0061,178464.4125,151461.5791,72629.30429,83358.65684,85847.08737,184355.4395,239627.0717,232635.0057,198167.1923,162250.223,153000.6273
297.9007329,13.8031,215804.7823,209108.8092,197617.8936,190334.4411,189742.3292,149323.1246,143592.9646,145193.5845,140976.1642,178406.1918,166428.7685,165065.4412,167173.18,157101.1037,142009.768,177463.4491,169443.1825,156261.0954,147786.3364,145704.4856,149624.2304,169974.4265,155832.6172,153866.5848,160647.1021,144435.9276,146769.684
